                filename                |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 user_corrections                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 | status  
 lad_103_merheb2.png                    | blue background. split tone gold rimmed glasses. dark brown eyes. dark brown hair. dark brown full beard. brown colored beige suit with creme colalred shit and brown tie. get lip color.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        | edited
 lad_103_merheb3.png                    | golden flower crown. split background diagnol light carmel beige and darge camrmel beige/tan. dark grey rimmed glasse with white flection and light dimension filler fusing greys. dark brown hair. dark brown full beard. brown colored beige  suit with creme colalred shit and brown tie. get lip color.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      | edited
 lad_105_inkspired.png                  | medium/dark bleu to light blue gradient background. dark grey background baseball capp. gold rimmed/grey rimemd glasse with black fill. medium black skined man with soul patch/goetee/mini chind beard for facial hair. white vest with dark grey top. black buzzed short hair                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  | edited
 lad_106_sultan.png                     | Ninja Mask, head wrap and outfit. Dark skinned black man (somewhat light skined too). ligth green pale eyes. Minon black japanese style dark greys mediums greys ninja suit. light greren background.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            | edited
 lad_74_lc.png                          | black man. somewhat grayscale. some facial ahri framing his fae and a mustache. a classic balck and white suit. big voluminous hair and medium colored low contrast rimmed glsses.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               | edited
 lady_000_lemon.png                     | How woud you describe Rosie the Riveter but with differnt color? Red bandana headband. light purple/medium purple pale eyes. get lip color. light skin. dark green and light green checekred brick background. hair in a bun, brown. and dmedium brown dark brown. denim peter pan collared shirt.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               | edited
 lady_001_hazelnut.png                  | bright green eyes. dark green background. get lip color. medium olive colored skin. pinkish red bow in hair with white center. medium to light to dark brown hair in ponytail with some stick out. golden neckalce with diamon (longer). golden earrings. halter top(not top).                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   | edited
 lady_002_vanilla.png                   | light blue background. medium length blonde hair dirty blonde with some light blodne natural highlights. golden earrings. get lip color light skin. silver ecklace with pendant and grey top. greenish medium blueish eeye.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      | edited
 lady_003_cashew.png                    | lon dangly golden earrings. short black shiny silky flipped out long layered hair. sied middle parted , not too full but not too thin. get lip color light skin. light brown honey eyes. golden neckalce with pendant and lowcut white unbotton blouse. grey background medium                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   | edited
 lady_004_nutmeg.png                    | Blac girl dark skinned. side bun low with messyness and somewhat voluminous on top . long dangly gold earrins. light orang background .reddish amroon purplosh dark hair. golden lowcut shirt.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   | edited
 lady_005_cinnamon.png                  | Short medium length no layers except bangs somewhat flipped out strawberry blond hair. light skin. greenish light blueish tinted eyes. get lip color. golden necklace. lowcut blue top. brown dark background.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   | edited
 lady_006_pepper.png                    | How yo uwould describe Cruella Devile. split tone background, half white hald black.  split tone hair, left side black, right side white, middle parted. syunmmetircal on both sides. light pale green eyes. get lip color. red and beige and peach top / jacket. enearly white / light pink skin. green earring                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 | edited
 lady_007_alloy.png                     | 7 of 9 from star trek voyager, how she would be described. borg mechanical electronic facial implant above e 9gre/silver). cyan and deep ocean bblue eyes. light skin. get lip color ofc. raspberry jumpsuit. dirty blonde .antural medium and light highlighted blonde hair in an updo. pDeep dark purple background.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | edited
 lady_008_pinksilk.png                  | How you would describe Audrey Hepburn (Holyl Golightly) in Breaksfast at Tiffanys. diamond and grey min crown, hair in an updo - bmedium dark and light brown hair. diamond earrings, and large diamond neckalce with a lowcut black dress.,medium light brown eyes. get lip color. ciggarette holder on right sound coming out of motuh. Pink background.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | edited
 lady_009_bluesilk.png                  | How you would describe Audrey Hepburn (Holyl Golightly) in Breaksfast at Tiffanys. diamond and grey min crown, hair in an updo - bmedium dark and light brown hair. diamond earrings, and large diamond neckalce with a lowcut black dress. big wayfarer sungalsses. get lip color. light skip. tiffany blue background.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         | edited
 lady_010_saffron.png                   | bbright green eyes.  olive skin ton. get lip color. raspervyy shirt dark dark green background. blonde curly hair that is fine and not super full. medium length.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                | edited
 lady_011_sage.png                      | short layered but somewhat longe medium brown middle parted decently thick hair. air pod. light light sage green eyes. get lip coklor .light skin. red orange top. blusih grey medium background. messy flipped out aspects of the hair somewhat blown out and windy etc                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         | edited
 lady_012_parasite.png                  | white face mask. EKG style background with cyan nbpink and dark blue. skintone is blue because of the vblue light reflection from being in a hospital as this is a doctor. short length black hair. dark deep blue eyes with reflection. white lab coat.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         | edited
 lady_013_rosemary.png                  | sunet gradient bavkground from periwnkle to pink. dangle diamond earings. medium length medium brown hair blown out and swept to the side middle parted. pale green light eyes, medium skin tone olive. golden halter top. get lip color.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        | edited
 lady_014_olive.png                     | brown rimmed sunglasses with light browns for filler an reflection. olive skin ton. get lip color. raspervyy shirt dark purple background. blonde curly hair that is fine and not super full. medium length.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | edited
 lady_015_lime.png                      | light peach/pink tranprent rimmed glasses. bright lime green background. grey calssic womens blaxer with colalred shirt and sweater underneath. medium light berown eyes and get lip color. short, curled in hairstyle with grey streak on one side and also very shiny and somewhat full                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        | edited
 lady_016_honey.png                     | short grey/white somewhat full straight hbair with highlights and some brown tints. l,ight skin. get lip color. green light green hazel eyes. split tone backgronud tan and yellowish bieg. blue top. brown rimmed chunky glasses.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               | edited
 lady_017_pine.png                      | medioum light brown slightly tinted orang eeys. get lip color. light skin. pale light greenbackground. golden neckalce. yellow dres swith denim jacket on. dark brown to medium brown to light red and sun tinted light highlihted reddish marron ombre and highlights in the light especially. some orange tones too. flat and long with some medium layers , shiny sloiolky                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    | edited
 lady_018_strawberry.png                | sleeker shorter bright red dark red medium red hair with longer eand medium length layer. seafom green beanie. hazel greenish golden eyes. get lip color. light skin. bright green top. silver nekclace with golden pendant. hunter green type background.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | edited
 lady_019_banana.png                    | sleeker shorter bright red dark red medium red hair with longer eand medium length layer. seafom green beanie. light green rimmed sunglasses with brown inners. get lip color. light skin. purple dtop. silver nekclace with golden pendant. periwinkle bright background.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | edited
 lady_020_blood.png                     | lowcut black shirt (bandeau top bralet). golden diamond dangle sexy neckalce. get lip color. black girl so dark skin. curly long shiny crispy black sand sivlery hair. light brown eyes. split bakground hot reddish pink and bublegum pink.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | edited
 lady_021_diamond.png                   | medium/short length with some layers dark brownish reddish amroon hair with lighter reds that have been died and show more in the light. diamond earring.  silver diamond pendant neckalce. tiffany blue shirt. light tiffany blue alsmot white background. get lip color. green pale blusieh hzel eyes. side swept hair.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        | edited
 lady_022_gold.png                      | bright green eyes. get lip color. medium olive colored skin.bitcoin orange and white colored bow in hair with white center. medium to light to dark brown hair in ponytail with some stick out. diamond neckalce (longer). diamond earrings. halter top(not top). dark grey background                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | edited
 lady_023_silver.png                    | bright green eyes. light and lighter grey split background. get lip color. medium olive colored skin. ethereum foundations colored bow in hair with white center. medium to light to dark brown hair in ponytail with some stick out. silver neckalce (longer). silver earrings. halter top(not top).                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            | edited
 lady_024_linen.png                     | light olive skin. light yellow nad medium yellwo golden big bowon right side. long mediu mbrown layered hair. bright green moeny eyes. get lip color. light tiffany bluie blue background. ;lavelnder light lavender peter pan colalred shirt.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   | edited
 lady_025_mistletoe.png                 | light olive skin. white and red bow big bow on right side. long mediu mbrown layered hair. bright green moeny eyes. get lip color. deep blue background. green peter pan colalred shirt.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         | edited
 lady_026_fur.png                       | Brown Cat Ears headband.light pale green eyes. long balck straight somehwat blown out hair with long long layers if any at all.pale green shirt. light skin tone get lip color .bright blue background.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | edited
 lady_027_nitrogen.png                  | black baseball cap. brown rimmed glasses. light pale green eyes. long balck straight somehwat blown out hair with long long layers if any at all. bright blue shirt. light skin tone get lip color . split background with low fi contrast of pale blues.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        | edited
 lady_028_marshmallow.png               | blown out black girl like hair medium length side parted mostly straight with a little volum nad somewhat shiny/crispy. medium skin (light skinned black woman). diamon earrings, orangish brownish light medium colored eyes and get lip color. beige white profession collared top blouse                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      | edited
 lady_029_basil.png                     | short bob like hair - flat and thin, but also a bit bouncy and ifne and shiny and sleek and well amtined and cut. flipped out a bit at bottom. in the light its reddish lmedium brown dark brown bt in the dark its dark brown balck. maroon dark brown flasses and medium brown light brown eyes. get lip colored. medium skin. lavender purple top. split darrk gree nand medium green background.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             | edited
 lady_030_grass.png                     | medium length single layer hair with a puff to pull the front frame areas back, otherwise middle mparted. shin ysleek dark ashy brown . blackish hstragith hair with some shiny highlights and refelctions. hazel green blueish eyes. mutliicolred bakcground with creme orange and yellow. medium color solive skin. bright red top with white collared shirt underneath.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | edited
 lady_031_paprika.png                   | Describe WifeJak. Red long blown out hair but also straight to face, white3 bakground, get lip color, dark brown eyes. grey top.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 | edited
 lady_032_salt.png                      | white grey ashy brown hair in a fluffy voluminous updo. brwin rimmed glasses. medium light brown eyes. light skin, hot deep red background. get lip color. creem collared peter pan style shirt bouse.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | edited
 lady_033_staranise.png                 | Farah Faucet short layert fluffy blown hout higlighte blended hair from the 70s style. high contrast browns with blondes but blended nicely and wispy. golden yellow necjlace red jacket and top. light pink bacxkground. magnetic gtreen golden bright edeep eyes. ligth skin.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  | edited
 lady_034_lavender.png                  | light denim bucket hacket. medium skin (medium skined indian girl). get lip colors. diamons dangling earrisngs red brown dark eyesand even some pruple in the eyes. long dangling diamon earring. professional vblazer and collared shirt outfit. split tone background 0 light lavender and light creme. long ahir long layers with natural browns and reddish tones of higlights and medium contrast browns and lights browns and doark browns.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                | edited
 lady_035_turmeric.png                  | light denim bucket hacket. medium skin (medium skined indian girl). get lip colors. diamons earrisngs . high contrast highlighted fdark brown and medium blonde hair. light purple pale purple top. light pink background and red brown dark eyesand even some pruple in the eyes.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               | edited
 lady_036_boisenberry.png               | brighth red with deep reds and tone sthrough long layered blown out wavy gorgeous hair. hzel yellowish green eyes. get lip colors. bright red rimmed glasses with purple fill. green paisyley patterende halter top  patterende halter top. deep roay lpurple pigmented background.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | edited
 lady_037_rose.png                      | cat ears as the style of hair  half up half down twin pony tails but shaped and formed ot looked like cat ears. dark to medium brown and blakish hair color. light skin. medium brown eyes. sexy collared grey nacklace and yellow beige light yellow flufyf top. light medium pink background. light skin and golden earring.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   | edited
 lady_038_peanut.png                    | shiny silk black hair at roots and through, but somewhat ombre and color with maroons and reds and blended throughout in the lighter parts that hit the light (reflects thes ecolors). medium lnegth hair. golden yellow nbecklacne and lowcut pink dress.light blue background. dark brown purple eyes and get lip color light skin.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            | edited
 lady_039_sandalwood.png                | brighth red with deep reds and tone sthrough long layered blown out wavy gorgeous hair. hzel yellowish green eyes. get lip colors. bright red rimmed glasses with purple fill. green pacheckered pattened scarf and greendark green rbown top.  patterende halter top. light lavender pigmented background.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      | edited
 lady_040_fivespice.png                 | dark brown blackish reddish hair, long layers flat and somwaht thin. reddish dark brown eyes. light skin. golden yellow necklace and deep purple shirt. get lip color. light yellow background.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  | edited
